"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"739","G21","G6",0,0.000919981902138087,0.00621088366214912,1,0.00529090176001103,"higher",0,0,1,1,0,"lower",2,3,"higher",3,3,2,"local","regional","bigger",117869.171374513
"740","G29","G6",0,0.00447578469577884,0.00621088366214912,1,0.00173509896637028,"higher",0,0,1,1,0,"lower",2,3,"higher",3,3,2,"local","regional","bigger",36719.8131590012
"741","G4","G6",0,0.00278770759691127,0.00621088366214912,0,0.00342317606523785,"higher",0,0,1,1,0,"lower",3,3,"match",5,3,2,"regional","regional","regional_match",16133.6534589855
"742","G41","G6",0,0.036172123400984,0.00621088366214912,2,-0.0299612397388349,"lower",0,0,1,0,0,"no_np_homophily",1,3,"higher",4,3,2,"local","regional","bigger",22264.5667906563
"743","G43","G6",0,0.005603390557631,0.00621088366214912,0,0.000607493104518126,"higher",4,0,0,1,0,"lower",3,3,"match",3,3,2,"regional","regional","regional_match",99095.3980730815
"744","G48","G6",0,0.00366748166259169,0.00621088366214912,0,0.00254340199955743,"higher",3,0,0,1,0,"lower",3,3,"match",4,3,2,"local","regional","bigger",100132.776004437
"745","G59","G6",0,0.0443776319735864,0.00621088366214912,1,-0.0381667483114373,"lower",4,0,0,1,0,"lower",2,3,"higher",7,3,3,"regional","regional","regional_match",98637.8920758648
"746","G60","G6",0,0.0103506504719386,0.00621088366214912,3,-0.0041397668097895,"lower",1,0,0,1,0,"lower",0,3,"higher",2,3,1,"regional","regional","regional_match",118334.839105292
"747","G66","G6",0,0.000259543639211259,0.00621088366214912,1,0.00595134002293786,"higher",1,0,0,1,0,"lower",2,3,"higher",3,3,2,"local","regional","bigger",112489.582321521
"748","G69","G6",0,0.0202797028630867,0.00621088366214912,3,-0.0140688192009376,"lower",0,0,1,0,0,"no_np_homophily",0,3,"higher",1,3,1,"local","regional","bigger",22264.5667906563
"749","G71","G6",0,0.143671365026039,0.00621088366214912,3,-0.13746048136389,"lower",0,0,1,1,0,"lower",0,3,"higher",1,3,1,"local","regional","bigger",113550.414250647
"750","G72","G6",0,0.076872673471632,0.00621088366214912,1,-0.0706617898094829,"lower",2,0,0,0,0,"no_np_homophily",2,3,"higher",2,3,1,"local","regional","bigger",118147.218382697
"751","G8","G6",0,1,0.00621088366214912,1,-0.993789116337851,"lower",7,0,0,1,0,"lower",2,3,"higher",5,3,2,"regional","regional","regional_match",118714.109934635
"752","G9","G6",0,0.00594262836081384,0.00621088366214912,0,0.000268255301335282,"higher",1,0,0,1,0,"lower",3,3,"match",4,3,2,"regional","regional","regional_match",14946.0303998886
"753","G16","G60",0,0,0.00114668178299981,-1,0.00114668178299981,"higher",0,1,0,1,1,"np_homophily",1,0,"lower",1,2,1,"local","regional","bigger",24025.0190040886
"754","G20","G60",0,0.0065766676690612,0.00114668178299981,-3,-0.00542998588606139,"lower",4,1,0,1,1,"np_homophily",3,0,"lower",6,2,0,"regional","regional","regional_match",69888.9495674636
"755","G21","G60",0,0.000919981902138087,0.00114668178299981,-2,0.000226699880861721,"higher",0,1,0,1,1,"np_homophily",2,0,"lower",3,2,2,"local","regional","bigger",1884.03558317054
"756","G4","G60",0,0.00278770759691127,0.00114668178299981,-3,-0.00164102581391146,"lower",0,1,0,1,1,"np_homophily",3,0,"lower",5,2,1,"regional","regional","regional_match",103915.884395595
"757","G43","G60",0,0.005603390557631,0.00114668178299981,-3,-0.00445670877463119,"lower",4,1,1,1,1,"np_homophily",3,0,"lower",3,2,0,"regional","regional","regional_match",70327.6845804963
"758","G59","G60",0,0.0443776319735864,0.00114668178299981,-2,-0.0432309501905866,"lower",4,1,0,1,1,"np_homophily",2,0,"lower",7,2,2,"regional","regional","regional_match",65525.3349026323
"759","G6","G60",0,0.187250546989594,0.00114668178299981,-3,-0.186103865206594,"lower",0,1,0,0,1,"higher",3,0,"lower",3,2,1,"regional","regional","regional_match",118334.839105292
"760","G66","G60",0,0.000259543639211259,0.00114668178299981,-2,0.000887138143788549,"higher",1,1,0,1,1,"np_homophily",2,0,"lower",3,2,1,"local","regional","bigger",7138.23393572106
"761","G71","G60",0,0.143671365026039,0.00114668178299981,0,-0.14252468324304,"lower",0,1,0,1,1,"np_homophily",0,0,"match",1,2,0,"local","regional","bigger",10201.1141851627
"762","G8","G60",0,1,0.00114668178299981,-2,-0.998853318217,"lower",7,1,1,1,1,"np_homophily",2,0,"lower",5,2,0,"regional","regional","regional_match",954.538600935543
"763","G9","G60",0,0.00594262836081384,0.00114668178299981,-3,-0.00479594657781403,"lower",1,1,0,1,1,"np_homophily",3,0,"lower",4,2,1,"regional","regional","regional_match",103474.118448797
"764","G13","G61",1,0.0267042614034154,0.00342309357883828,1,-0.0232811678245771,"lower",5,3,2,1,1,"np_homophily",2,3,"higher",4,1,1,"regional","regional","regional_match",88276.7264598583
"765","G14","G61",0,0,0.00342309357883828,2,0.00342309357883828,"higher",0,3,0,0,1,"higher",1,3,"higher",3,1,0,"local","regional","bigger",87255.4452229181
"766","G17","G61",0,0.029108290703348,0.00342309357883828,1,-0.0256851971245097,"lower",7,3,3,1,1,"np_homophily",2,3,"higher",2,1,0,"local","regional","bigger",88781.5576712155
"767","G19","G61",1,0.0678291239383343,0.00342309357883828,2,-0.0644060303594961,"lower",0,3,0,1,1,"np_homophily",1,3,"higher",2,1,0,"local","regional","bigger",87130.6808760953
"768","G20","G61",0,0.0065766676690612,0.00342309357883828,0,-0.00315357409022291,"lower",4,3,1,1,1,"np_homophily",3,3,"match",6,1,1,"regional","regional","regional_match",87645.2853927883
"769","G29","G61",0,0.00447578469577884,0.00342309357883828,1,-0.00105269111694056,"lower",0,3,0,1,1,"np_homophily",2,3,"higher",3,1,0,"local","regional","bigger",30654.7453575758
"770","G4","G61",0,0.00278770759691127,0.00342309357883828,0,0.000635385981927015,"higher",0,3,0,1,1,"np_homophily",3,3,"match",5,1,0,"regional","regional","regional_match",13034.4762189552
"771","G41","G61",0,0.036172123400984,0.00342309357883828,2,-0.0327490298221457,"lower",0,3,0,0,1,"higher",1,3,"higher",4,1,0,"local","regional","bigger",17633.3081068903
"772","G43","G61",0,0.005603390557631,0.00342309357883828,0,-0.00218029697879271,"lower",4,3,0,1,1,"np_homophily",3,3,"match",3,1,0,"regional","regional","regional_match",87745.5160787067
"773","G48","G61",1,0.00366748166259169,0.00342309357883828,0,-0.000244388083753403,"lower",3,3,3,1,1,"np_homophily",3,3,"match",4,1,1,"local","regional","bigger",88824.4764482984
"774","G59","G61",0,0.0443776319735864,0.00342309357883828,1,-0.0409545383947481,"lower",4,3,2,1,1,"np_homophily",2,3,"higher",7,1,1,"regional","regional","regional_match",87214.5608566716
"775","G6","G61",0,0.187250546989594,0.00342309357883828,0,-0.183827453410756,"lower",0,3,0,0,1,"higher",3,3,"match",3,1,0,"regional","regional","regional_match",11479.3855648855
"776","G69","G61",0,0.0202797028630867,0.00342309357883828,3,-0.0168566092842484,"lower",0,3,0,0,1,"higher",0,3,"higher",1,1,0,"local","regional","bigger",17633.3081068903
"777","G72","G61",1,0.076872673471632,0.00342309357883828,1,-0.0734495798927937,"lower",2,3,1,0,1,"higher",2,3,"higher",2,1,1,"local","regional","bigger",108149.712750123
"778","G8","G61",0,1,0.00342309357883828,1,-0.996576906421162,"lower",7,3,0,1,1,"np_homophily",2,3,"higher",5,1,1,"regional","regional","regional_match",108699.202510907
"779","G9","G61",0,0.00594262836081384,0.00342309357883828,0,-0.00251953478197555,"lower",1,3,0,1,1,"np_homophily",3,3,"match",4,1,0,"regional","regional","regional_match",8411.94303847065
"780","G13","G63",0,0.0267042614034154,0.00184984941473948,1,-0.0248544119886759,"lower",5,2,0,1,1,"np_homophily",2,3,"higher",4,2,2,"regional","regional","regional_match",70933.1719062722
"781","G14","G63",0,0,0.00184984941473948,2,0.00184984941473948,"higher",0,2,0,0,1,"higher",1,3,"higher",3,2,1,"local","regional","bigger",75439.97926255
"782","G16","G63",0,0,0.00184984941473948,2,0.00184984941473948,"higher",0,2,0,1,1,"np_homophily",1,3,"higher",1,2,1,"local","regional","bigger",23883.0148679444
"783","G17","G63",0,0.029108290703348,0.00184984941473948,1,-0.0272584412886085,"lower",7,2,0,1,1,"np_homophily",2,3,"higher",2,2,1,"local","regional","bigger",74836.7402706946
"784","G19","G63",0,0.0678291239383343,0.00184984941473948,2,-0.0659792745235949,"lower",0,2,0,1,1,"np_homophily",1,3,"higher",2,2,1,"local","regional","bigger",73767.7588282938
"785","G20","G63",0,0.0065766676690612,0.00184984941473948,0,-0.00472681825432172,"lower",4,2,0,1,1,"np_homophily",3,3,"match",6,2,1,"regional","regional","regional_match",69572.309048122
"786","G21","G63",0,0.000919981902138087,0.00184984941473948,1,0.000929867512601394,"higher",0,2,0,1,1,"np_homophily",2,3,"higher",3,2,1,"local","regional","bigger",1470.23814934257
"787","G29","G63",0,0.00447578469577884,0.00184984941473948,1,-0.00262593528103936,"lower",0,2,0,1,1,"np_homophily",2,3,"higher",3,2,1,"local","regional","bigger",85685.3254529475
"788","G4","G63",0,0.00278770759691127,0.00184984941473948,0,-0.000937858182171788,"lower",0,2,0,1,1,"np_homophily",3,3,"match",5,2,1,"regional","regional","regional_match",104203.171418766
"789","G41","G63",0,0.036172123400984,0.00184984941473948,2,-0.0343222739862445,"lower",0,2,0,0,1,"higher",1,3,"higher",4,2,1,"local","regional","bigger",98607.5651672241
"790","G43","G63",0,0.005603390557631,0.00184984941473948,0,-0.00375354114289151,"lower",4,2,1,1,1,"np_homophily",3,3,"match",3,2,0,"regional","regional","regional_match",70010.5242214518
"791","G48","G63",0,0.00366748166259169,0.00184984941473948,0,-0.00181763224785221,"lower",3,2,0,1,1,"np_homophily",3,3,"match",4,2,1,"local","regional","bigger",72194.4657615822
"792","G59","G63",0,0.0443776319735864,0.00184984941473948,1,-0.042527782558847,"lower",4,2,0,1,1,"np_homophily",2,3,"higher",7,2,2,"regional","regional","regional_match",65210.7431232379
"793","G6","G63",0,0.187250546989594,0.00184984941473948,0,-0.185400697574854,"lower",0,2,0,0,1,"higher",3,3,"match",3,2,1,"regional","regional","regional_match",118586.953583481
"794","G60","G63",0,0.0103506504719386,0.00184984941473948,3,-0.00850080105719914,"lower",1,2,0,1,1,"np_homophily",0,3,"higher",2,2,1,"regional","regional","regional_match",600.936152761681
"795","G66","G63",0,0.000259543639211259,0.00184984941473948,1,0.00159030577552822,"higher",1,2,1,1,1,"np_homophily",2,3,"higher",3,2,2,"local","regional","bigger",7065.52008556751
"796","G69","G63",0,0.0202797028630867,0.00184984941473948,3,-0.0184298534483472,"lower",0,2,0,0,1,"higher",0,3,"higher",1,2,1,"local","regional","bigger",98607.5651672241
"797","G71","G63",1,0.143671365026039,0.00184984941473948,3,-0.1418215156113,"lower",0,2,0,1,1,"np_homophily",0,3,"higher",1,2,0,"local","regional","bigger",9867.36354290948
"798","G72","G63",0,0.076872673471632,0.00184984941473948,1,-0.0750228240568925,"lower",2,2,0,0,1,"higher",2,3,"higher",2,2,2,"local","regional","bigger",439.785005681152
"799","G8","G63",0,1,0.00184984941473948,1,-0.99815015058526,"lower",7,2,2,1,1,"np_homophily",2,3,"higher",5,2,1,"regional","regional","regional_match",354.138524563534
"800","G9","G63",0,0.00594262836081384,0.00184984941473948,0,-0.00409277894607436,"lower",1,2,0,1,1,"np_homophily",3,3,"match",4,2,1,"regional","regional","regional_match",103734.236706289
"801","G13","G64",0,0.0267042614034154,0.00225385356054527,1,-0.0244504078428701,"lower",5,1,1,1,1,"np_homophily",2,3,"higher",4,7,4,"regional","regional","regional_match",134939.379326049
"802","G14","G64",0,0,0.00225385356054527,2,0.00225385356054527,"higher",0,1,0,0,1,"higher",1,3,"higher",3,7,3,"local","regional","bigger",136595.625650726
"803","G16","G64",0,0,0.00225385356054527,2,0.00225385356054527,"higher",0,1,0,1,1,"np_homophily",1,3,"higher",1,7,1,"local","regional","bigger",104336.6415643
"804","G17","G64",0,0.029108290703348,0.00225385356054527,1,-0.0268544371428028,"lower",7,1,1,1,1,"np_homophily",2,3,"higher",2,7,2,"local","regional","bigger",137462.622168766
"805","G19","G64",0,0.0678291239383343,0.00225385356054527,2,-0.0655752703777891,"lower",0,1,0,1,1,"np_homophily",1,3,"higher",2,7,1,"local","regional","bigger",135592.316694275
"806","G20","G64",1,0.0065766676690612,0.00225385356054527,0,-0.00432281410851593,"lower",4,1,1,1,1,"np_homophily",3,3,"match",6,7,6,"regional","regional","regional_match",133681.783873383
"807","G21","G64",0,0.000919981902138087,0.00225385356054527,1,0.00133387165840718,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",3,7,2,"local","regional","bigger",107070.408870488
"808","G29","G64",0,0.00447578469577884,0.00225385356054527,1,-0.00222193113523357,"lower",0,1,0,1,1,"np_homophily",2,3,"higher",3,7,3,"local","regional","bigger",54534.9275359031
"809","G4","G64",0,0.00278770759691127,0.00225385356054527,0,-0.000533854036365998,"lower",0,1,0,1,1,"np_homophily",3,3,"match",5,7,4,"regional","regional","regional_match",65221.9056357315
"810","G41","G64",0,0.036172123400984,0.00225385356054527,2,-0.0339182698404387,"lower",0,1,0,0,1,"higher",1,3,"higher",4,7,3,"local","regional","bigger",61485.7328638162
"811","G43","G64",0,0.005603390557631,0.00225385356054527,0,-0.00334953699708572,"lower",4,1,0,1,1,"np_homophily",3,3,"match",3,7,3,"regional","regional","regional_match",134006.439729911
"812","G48","G64",0,0.00366748166259169,0.00225385356054527,0,-0.00141362810204642,"lower",3,1,1,1,1,"np_homophily",3,3,"match",4,7,4,"local","regional","bigger",136063.632648673
"813","G59","G64",0,0.0443776319735864,0.00225385356054527,1,-0.0421237784130412,"lower",4,1,1,1,1,"np_homophily",2,3,"higher",7,7,6,"regional","regional","regional_match",130851.502581428
"814","G6","G64",0,0.187250546989594,0.00225385356054527,0,-0.184996693429049,"lower",0,1,0,0,1,"higher",3,3,"match",3,7,3,"regional","regional","regional_match",77424.0594838255
"815","G60","G64",0,0.0103506504719386,0.00225385356054527,3,-0.00809679691139335,"lower",1,1,0,1,1,"np_homophily",0,3,"higher",2,7,1,"regional","regional","regional_match",106256.896418082
"816","G66","G64",0,0.000259543639211259,0.00225385356054527,1,0.00199430992133401,"higher",1,1,0,1,1,"np_homophily",2,3,"higher",3,7,3,"local","regional","bigger",104502.689853322
"817","G69","G64",0,0.0202797028630867,0.00225385356054527,3,-0.0180258493025414,"lower",0,1,0,0,1,"higher",0,3,"higher",1,7,1,"local","regional","bigger",61485.7328638162
"818","G71","G64",0,0.143671365026039,0.00225385356054527,3,-0.141417511465494,"lower",0,1,0,1,1,"np_homophily",0,3,"higher",1,7,1,"local","regional","bigger",108443.217318576
"819","G72","G64",0,0.076872673471632,0.00225385356054527,1,-0.0746188199110867,"lower",2,1,0,0,1,"higher",2,3,"higher",2,7,2,"local","regional","bigger",106457.880218839
"820","G8","G64",0,1,0.00225385356054527,1,-0.997746146439455,"lower",7,1,0,1,1,"np_homophily",2,3,"higher",5,7,4,"regional","regional","regional_match",107108.842951057
"821","G9","G64",0,0.00594262836081384,0.00225385356054527,0,-0.00368877480026857,"lower",1,1,0,1,1,"np_homophily",3,3,"match",4,7,3,"regional","regional","regional_match",70146.0195886949
"822","G13","G65",0,0.0267042614034154,0.0513876401064454,1,0.02468337870303,"higher",5,1,1,1,1,"np_homophily",2,3,"higher",4,5,2,"regional","regional","regional_match",70702.7743357712
"823","G14","G65",0,0,0.0513876401064454,2,0.0513876401064454,"higher",0,1,0,0,1,"higher",1,3,"higher",3,5,1,"local","regional","bigger",75206.1822386492
"824","G16","G65",0,0,0.0513876401064454,2,0.0513876401064454,"higher",0,1,0,1,1,"np_homophily",1,3,"higher",1,5,0,"local","regional","bigger",23609.668383362
"825","G17","G65",1,0.029108290703348,0.0513876401064454,1,0.0222793494030974,"higher",7,1,0,1,1,"np_homophily",2,3,"higher",2,5,1,"local","regional","bigger",74606.5563815609
"826","G19","G65",0,0.0678291239383343,0.0513876401064454,2,-0.0164414838318889,"lower",0,1,0,1,1,"np_homophily",1,3,"higher",2,5,0,"local","regional","bigger",73534.0826232811
"827","G20","G65",0,0.0065766676690612,0.0513876401064454,0,0.0448109724373842,"higher",4,1,0,1,1,"np_homophily",3,3,"match",6,5,5,"regional","regional","regional_match",69340.6203173998
"828","G21","G65",0,0.000919981902138087,0.0513876401064454,1,0.0504676582043073,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",3,5,1,"local","regional","bigger",1263.91654199736
"829","G29","G65",0,0.00447578469577884,0.0513876401064454,1,0.0469118554106666,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",3,5,1,"local","regional","bigger",85436.8430643196
"830","G4","G65",0,0.00278770759691127,0.0513876401064454,0,0.0485999325095341,"higher",0,1,0,1,1,"np_homophily",3,3,"match",5,5,2,"regional","regional","regional_match",103942.101283151
"831","G41","G65",0,0.036172123400984,0.0513876401064454,2,0.0152155167054614,"higher",0,1,0,0,1,"higher",1,3,"higher",4,5,1,"local","regional","bigger",98349.5552644273
"832","G43","G65",0,0.005603390557631,0.0513876401064454,0,0.0457842495488144,"higher",4,1,0,1,1,"np_homophily",3,3,"match",3,5,3,"regional","regional","regional_match",69779.0105559138
"833","G48","G65",0,0.00366748166259169,0.0513876401064454,0,0.0477201584438537,"higher",3,1,0,1,1,"np_homophily",3,3,"match",4,5,4,"local","regional","bigger",71965.1016818212
"834","G59","G65",0,0.0443776319735864,0.0513876401064454,1,0.00701000813285897,"higher",4,1,0,1,1,"np_homophily",2,3,"higher",7,5,4,"regional","regional","regional_match",64978.3503732896
"835","G6","G65",0,0.187250546989594,0.0513876401064454,0,-0.135862906883149,"lower",0,1,0,0,1,"higher",3,3,"match",3,5,2,"regional","regional","regional_match",118318.671584614
"836","G60","G65",0,0.0103506504719386,0.0513876401064454,3,0.0410369896345068,"higher",1,1,0,1,1,"np_homophily",0,3,"higher",2,5,0,"regional","regional","regional_match",645.656642979426
"837","G66","G65",0,0.000259543639211259,0.0513876401064454,1,0.0511280964672341,"higher",1,1,0,1,1,"np_homophily",2,3,"higher",3,5,2,"local","regional","bigger",6782.58350491762
"838","G69","G65",0,0.0202797028630867,0.0513876401064454,3,0.0311079372433587,"higher",0,1,0,0,1,"higher",0,3,"higher",1,5,0,"local","regional","bigger",98349.5552644273
"839","G71","G65",0,0.143671365026039,0.0513876401064454,3,-0.092283724919594,"lower",0,1,0,1,1,"np_homophily",0,3,"higher",1,5,1,"local","regional","bigger",9639.0986074248
"840","G72","G65",0,0.076872673471632,0.0513876401064454,1,-0.0254850333651866,"lower",2,1,0,0,1,"higher",2,3,"higher",2,5,1,"local","regional","bigger",202.160314245188
"841","G8","G65",0,1,0.0513876401064454,1,-0.948612359893555,"lower",7,1,1,1,1,"np_homophily",2,3,"higher",5,5,4,"regional","regional","regional_match",457.165068041531
"842","G9","G65",0,0.00594262836081384,0.0513876401064454,0,0.0454450117456316,"higher",1,1,0,1,1,"np_homophily",3,3,"match",4,5,2,"regional","regional","regional_match",103467.507174709
